,Country,Region,Year,Happiness Rank,Happiness Score,upperwhisker,lowerwhisker,Economy (GDP per Capita),Family/Social Status,Health (Life Expectancy),freedom to make life choices,Generosity,Perceptions of corruption,Dystopia Residual,Number of Records,ONE,COUNT OF OUTER CIRCLE,lat,long
140,Uganda,Sub-Saharan Africa,2015,141,3.931,4.01734,3.84466,0.21101999999999999,1.13299,0.33860999999999997,0.45726999999999995,0.29066,0.07267,1.42766,1,1,158,1.9392,32.7415
141,Senegal,Sub-Saharan Africa,2015,142,3.904,3.97616,3.8318399999999997,0.36498,0.97619,0.4354,0.36772,0.20843000000000003,0.10712999999999999,1.44395,1,1,158,15.044,-15.081
142,Gabon,Sub-Saharan Africa,2015,143,3.8960000000000004,3.98694,3.8050600000000006,1.06024,0.90528,0.43372,0.31914000000000003,0.06822,0.11091,0.99895,1,1,158,-0.406,11.914000000000001
143,Niger,Sub-Saharan Africa,2015,144,3.845,3.91704,3.7729600000000003,0.0694,0.77265,0.29707,0.47691999999999996,0.19387000000000001,0.15639,1.87877,1,1,158,16.996,9.915
144,Cambodia,Southeast Asia,2015,145,3.819,3.9203799999999998,3.71762,0.46038,0.62736,0.61114,0.66246,0.40359,0.07247,0.98195,1,1,158,12.69,104.444
145,Tanzania,Sub-Saharan Africa,2015,146,3.781,3.8822200000000002,3.67978,0.2852,1.00268,0.38215,0.32878,0.34376999999999996,0.05747000000000001,1.38079,1,1,158,-5.651,34.146
146,Madagascar,Sub-Saharan Africa,2015,147,3.681,3.75366,3.60834,0.20824,0.66801,0.46721,0.19184,0.21333000000000002,0.08123999999999999,1.851,1,1,158,-19.615,46.645
147,Central African Republic,Sub-Saharan Africa,2015,148,3.678,3.80024,3.55576,0.0785,0.0,0.06699,0.48878999999999995,0.23835,0.08288999999999999,2.7223,1,1,158,7.042999999999999,21.424
148,Chad,Sub-Saharan Africa,2015,149,3.667,3.7436,3.5904,0.34193,0.76062,0.1501,0.23501,0.18386,0.05269,1.9429599999999998,1,1,158,15.981,18.781
149,Guinea,Sub-Saharan Africa,2015,150,3.656,3.7278000000000002,3.5842,0.17417,0.46475,0.24009,0.37725,0.28657,0.12139000000000001,1.9917200000000002,1,1,158,10.599,-10.907
150,Ivory Coast,Sub-Saharan Africa,2015,151,3.655,3.7578199999999997,3.55218,0.46534,0.77115,0.15185,0.46866,0.20165,0.17922000000000002,1.41723,1,1,158,7.497000000000001,-5.336
151,Burkina Faso,Sub-Saharan Africa,2015,152,3.5869999999999997,3.6734799999999996,3.50052,0.25811999999999996,0.85188,0.27125,0.39493,0.21746999999999997,0.12832000000000002,1.46494,1,1,158,12.673,-1.226
152,Afghanistan,South Asia,2015,153,3.575,3.63668,3.51332,0.31982,0.30285,0.30335,0.23414000000000001,0.3651,0.09719,1.9521,1,1,158,34.023,65.5267
153,Rwanda,Sub-Saharan Africa,2015,154,3.465,3.53428,3.39572,0.22208000000000003,0.7737,0.42863999999999997,0.59201,0.22628,0.55191,0.67042,1,1,158,-1.8869999999999998,29.904
154,Benin,Sub-Saharan Africa,2015,155,3.34,3.4131199999999997,3.26688,0.28665,0.35386,0.3191,0.4845,0.1826,0.0801,1.6332799999999998,1,1,158,10.478,2.274
155,Syria,Middle East and Northern Africa,2015,156,3.0060000000000002,3.1063,2.9057000000000004,0.6632,0.47489,0.7219300000000001,0.15684,0.47179,0.18905999999999998,0.32858000000000004,1,1,158,35.303000000000004,38.321999999999996
156,Burundi,Sub-Saharan Africa,2015,157,2.905,3.0781599999999996,2.73184,0.0153,0.41586999999999996,0.22396,0.1185,0.19727,0.10062,1.83302,1,1,158,-3.333,29.749000000000002
157,Togo,Sub-Saharan Africa,2015,158,2.839,2.97354,2.70446,0.20868,0.13995,0.28443,0.36453,0.16680999999999999,0.10730999999999999,1.56726,1,1,158,7.7,1.1059999999999999
158,Denmark,Western Europe,2016,1,7.526,7.5920000000000005,7.46,1.4417799999999998,1.16374,0.79504,0.5794100000000001,0.36171,0.44453000000000004,2.73939,1,1,157,56.113,9.096
159,Switzerland,Western Europe,2016,2,7.5089999999999995,7.59,7.428,1.5273299999999999,1.14524,0.86303,0.58557,0.28083,0.41203,2.69463,1,1,157,46.7794,8.0329
160,Iceland,Western Europe,2016,3,7.501,7.669,7.332999999999999,1.42666,1.18326,0.8673299999999999,0.56624,0.47678000000000004,0.14975,2.83137,1,1,157,64.82600000000001,-18.417
161,Norway,Western Europe,2016,4,7.497999999999999,7.575,7.421,1.57744,1.1269,0.79579,0.59609,0.37895,0.35775999999999997,2.66465,1,1,157,61.3701,9.3031
162,Finland,Western Europe,2016,5,7.412999999999999,7.475,7.351,1.40598,1.1346399999999999,0.81091,0.57104,0.25492,0.41003999999999996,2.82596,1,1,157,62.716,26.191999999999997
163,Canada,North America,2016,6,7.404,7.473,7.335,1.44015,1.0961,0.8276,0.5737,0.44833999999999996,0.31329,2.70485,1,1,157,59.2067,-111.1937
164,Netherlands,Western Europe,2016,7,7.3389999999999995,7.394,7.284,1.46468,1.02912,0.8123100000000001,0.55211,0.47416,0.29927,2.70749,1,1,157,52.1704,5.0102
165,New Zealand,Australia and New Zealand,2016,8,7.334,7.404,7.263999999999999,1.36066,1.17278,0.83096,0.5814699999999999,0.49401000000000006,0.41903999999999997,2.47553,1,1,157,-42.558,172.377
166,Australia,Australia and New Zealand,2016,9,7.313,7.385,7.2410000000000005,1.4444299999999999,1.10476,0.8512,0.5683699999999999,0.47407,0.32331,2.5465,1,1,157,-24.578000000000003,133.582
167,Sweden,Western Europe,2016,10,7.291,7.355,7.227,1.45181,1.08764,0.83121,0.58218,0.38254,0.40867,2.54734,1,1,157,66.2188,19.0
168,Israel,Middle East and Northern Africa,2016,11,7.267,7.335,7.199,1.33766,0.9953700000000001,0.8491700000000001,0.36432,0.32288,0.08728,3.31029,1,1,157,30.991999999999997,34.834
169,Austria,Western Europe,2016,12,7.119,7.193,7.045,1.45038,1.0838299999999998,0.80565,0.54355,0.32865,0.21348000000000003,2.6934299999999998,1,1,157,47.65,14.705
170,United States,North America,2016,13,7.104,7.188,7.02,1.50796,1.04782,0.779,0.48163,0.41076999999999997,0.14868,2.72782,1,1,157,40.0792,-98.8164
171,Costa Rica,Latin America and Caribbean,2016,14,7.087000000000001,7.175,6.999,1.06879,1.02152,0.76146,0.55225,0.22553,0.10547000000000001,3.3516800000000004,1,1,157,10.126,-84.075
172,Puerto Rico,Latin America and Caribbean,2016,15,7.039,7.284,6.794,1.35943,1.08113,0.77758,0.46823000000000004,0.22202,0.12275,3.0076,1,1,157,18.242,-66.643
173,Germany,Western Europe,2016,16,6.994,7.058,6.93,1.44787,1.09774,0.81487,0.53466,0.30451999999999996,0.28551,2.5093099999999997,1,1,157,51.3819,9.9877
174,Brazil,Latin America and Caribbean,2016,17,6.952000000000001,7.029,6.875,1.08754,1.03938,0.61415,0.40425,0.15775999999999998,0.14165999999999998,3.5073300000000005,1,1,157,-11.694,-48.978
175,Belgium,Western Europe,2016,18,6.928999999999999,6.997000000000001,6.861000000000001,1.42539,1.05249,0.8195899999999999,0.51354,0.2424,0.26248,2.61355,1,1,157,50.6745,4.4588
176,Ireland,Western Europe,2016,19,6.907,6.978,6.836,1.4834100000000001,1.16157,0.81455,0.54008,0.44963000000000003,0.29754,2.15988,1,1,157,53.214,-7.587999999999999
177,Luxembourg,Western Europe,2016,20,6.871,6.938,6.803999999999999,1.6975200000000001,1.03999,0.8454200000000001,0.5487,0.27571,0.35329,2.11055,1,1,157,49.67100000000001,6.1129999999999995
178,Mexico,Latin America and Caribbean,2016,21,6.778,6.876,6.68,1.1150799999999998,0.7146,0.71143,0.37709000000000004,0.11735,0.18355,3.5590599999999997,1,1,157,22.925,-101.68
179,Singapore,Southeast Asia,2016,22,6.739,6.803999999999999,6.6739999999999995,1.64555,0.8675799999999999,0.94719,0.4877,0.32706,0.46986999999999995,1.99375,1,1,157,1.3389,103.8297
180,United Kingdom,Western Europe,2016,23,6.725,6.803,6.647,1.40283,1.0867200000000001,0.80991,0.50036,0.50156,0.27399,2.1499900000000003,1,1,157,52.288999999999994,-1.2590000000000001
181,Chile,Latin America and Caribbean,2016,24,6.705,6.795,6.615,1.2167,0.9058700000000001,0.8188300000000001,0.37789,0.31595,0.11450999999999999,2.95505,1,1,157,-23.176,-69.20100000000001
182,Panama,Latin America and Caribbean,2016,25,6.7010000000000005,6.801,6.601,1.18306,0.9891200000000001,0.70835,0.48927,0.2418,0.08423,3.00559,1,1,157,8.347999999999999,-81.005
183,Argentina,Latin America and Caribbean,2016,26,6.65,6.74,6.56,1.15137,1.0661200000000002,0.69711,0.42283999999999994,0.10989000000000002,0.07296,3.12985,1,1,157,-33.166,-64.31
184,Czech Republic,Central and Eastern Europe,2016,27,6.596,6.6770000000000005,6.515,1.30915,1.00793,0.76376,0.41418,0.09929,0.03986,2.96211,1,1,157,49.848,15.2812
185,United Arab Emirates,Middle East and Northern Africa,2016,28,6.5729999999999995,6.652,6.494,1.57352,0.8711399999999999,0.72993,0.56215,0.26591,0.35561,2.21507,1,1,157,23.9299,53.9031
186,Uruguay,Latin America and Caribbean,2016,29,6.545,6.6339999999999995,6.456,1.18157,1.0314299999999998,0.72183,0.54388,0.18056,0.21394000000000002,2.67139,1,1,157,-32.948,-56.248999999999995
187,Malta,Western Europe,2016,30,6.4879999999999995,6.567,6.409,1.30782,1.09879,0.80315,0.54994,0.56237,0.17554,1.99032,1,1,157,35.9024,14.4137
188,Colombia,Latin America and Caribbean,2016,31,6.481,6.577999999999999,6.3839999999999995,1.0303200000000001,1.02169,0.59659,0.44735,0.15625999999999998,0.053989999999999996,3.1747099999999997,1,1,157,3.7939999999999996,-73.60600000000001
189,France,Western Europe,2016,32,6.478,6.559,6.397,1.39488,1.00508,0.83795,0.46562,0.1216,0.17808,2.4744,1,1,157,46.656000000000006,2.543
190,Thailand,Southeast Asia,2016,33,6.474,6.5520000000000005,6.396,1.0893,1.04477,0.64915,0.49553,0.58696,0.02833,2.5796,1,1,157,15.687999999999999,100.845
191,Saudi Arabia,Middle East and Northern Africa,2016,34,6.379,6.471,6.287000000000001,1.48953,0.84829,0.59267,0.37904,0.15457,0.30008,2.61482,1,1,157,24.191,44.32
192,Taiwan,East Asia,2016,34,6.379,6.452999999999999,6.305,1.39729,0.92624,0.79565,0.32377,0.25495,0.0663,2.61523,1,1,157,23.6091,120.8353
193,Qatar,Middle East and Northern Africa,2016,36,6.375,6.572,6.178,1.82427,0.87964,0.71723,0.56679,0.32388,0.48049,1.5822399999999999,1,1,157,25.3174,51.1522
194,Spain,Western Europe,2016,37,6.361000000000001,6.434,6.287999999999999,1.34253,1.12945,0.8789600000000001,0.37545,0.17665,0.06137000000000001,2.39663,1,1,157,40.617,-3.388
195,Algeria,Middle East and Northern Africa,2016,38,6.355,6.483,6.227,1.05266,0.83309,0.6180399999999999,0.21006,0.07044,0.16157,3.40904,1,1,157,28.6045,2.64
196,Guatemala,Latin America and Caribbean,2016,39,6.324,6.435,6.212999999999999,0.83454,0.8711899999999999,0.5403899999999999,0.50379,0.28808,0.08701,3.19863,1,1,157,15.124,-90.711
197,Suriname,Latin America and Caribbean,2016,40,6.269,6.465,6.0729999999999995,1.09686,0.77866,0.5093300000000001,0.5223399999999999,0.16665,0.12692,3.06852,1,1,157,4.248,-55.848
198,Kuwait,Middle East and Northern Africa,2016,41,6.239,6.324,6.154,1.61714,0.8775799999999999,0.63569,0.43166000000000004,0.15965,0.23669,2.28085,1,1,157,29.3169,47.4272
199,Bahrain,Middle East and Northern Africa,2016,42,6.218,6.308,6.127999999999999,1.44024,0.9439700000000001,0.65696,0.47375,0.17147,0.25772,2.27405,1,1,157,26.025,50.5534
200,Trinidad and Tobago,Latin America and Caribbean,2016,43,6.167999999999999,6.386,5.95,1.32572,0.98569,0.52608,0.48453,0.31935,0.01241,2.5139400000000003,1,1,157,10.4435,-61.2604
201,Venezuela,Latin America and Caribbean,2016,44,6.084,6.195,5.973,1.1336700000000002,1.03302,0.6190399999999999,0.19847,0.0425,0.08304,2.9746799999999998,1,1,157,6.983,-64.58800000000001
202,Slovakia,Central and Eastern Europe,2016,45,6.077999999999999,6.16,5.996,1.27973,1.0826799999999999,0.70367,0.23390999999999998,0.13837,0.02947,2.61065,1,1,157,48.8595,19.4434
203,El Salvador,Latin America and Caribbean,2016,46,6.068,6.169,5.9670000000000005,0.8737,0.80975,0.596,0.37269,0.08877,0.10613,3.22134,1,1,157,13.847999999999999,-89.229
204,Malaysia,Southeast Asia,2016,47,6.005,6.0889999999999995,5.921,1.25142,0.88025,0.62366,0.39031,0.41473999999999994,0.09081,2.35384,1,1,157,4.416,102.09899999999999
205,Nicaragua,Latin America and Caribbean,2016,48,5.992000000000001,6.107,5.877000000000001,0.69384,0.8952100000000001,0.65213,0.46581999999999996,0.29773,0.16292,2.82428,1,1,157,12.692,-85.03
206,Uzbekistan,Central and Eastern Europe,2016,49,5.987,6.077999999999999,5.896,0.7359100000000001,1.1681,0.50163,0.60848,0.34326,0.28333,2.34638,1,1,157,41.757,63.958
207,Italy,Western Europe,2016,50,5.977,6.056,5.898,1.35495,1.04167,0.8510200000000001,0.18827,0.16684000000000002,0.02556,2.34918,1,1,157,44.3713,11.1084
208,Ecuador,Latin America and Caribbean,2016,51,5.976,6.072,5.88,0.97306,0.85974,0.68613,0.4027,0.10074,0.18037,2.77366,1,1,157,-1.151,-78.308
209,Belize,Latin America and Caribbean,2016,52,5.956,6.202000000000001,5.71,0.87616,0.68655,0.45569,0.51231,0.23684000000000002,0.10770999999999999,3.08039,1,1,157,17.108,-88.744
210,Japan,East Asia,2016,53,5.921,5.992000000000001,5.85,1.3800700000000001,1.06054,0.91491,0.46761,0.10224,0.18985,1.8058400000000001,1,1,157,35.961999999999996,137.855
211,Kazakhstan,Central and Eastern Europe,2016,54,5.919,6.001,5.837000000000001,1.22943,0.95544,0.57386,0.4052,0.15011,0.11132,2.49325,1,1,157,48.86600000000001,69.77199999999999
212,Moldova,Central and Eastern Europe,2016,55,5.897,5.971,5.8229999999999995,0.69177,0.8313200000000001,0.5230899999999999,0.25201999999999997,0.19997,0.019030000000000002,3.38007,1,1,157,47.523999999999994,28.444000000000003
213,Russia,Central and Eastern Europe,2016,56,5.856,5.922999999999999,5.789,1.2322799999999998,1.05261,0.58991,0.32682,0.027360000000000002,0.03586,2.59115,1,1,157,64.736,104.06200000000001
214,Poland,Central and Eastern Europe,2016,57,5.835,5.921,5.749,1.24585,1.04685,0.69058,0.4519,0.14443,0.055,2.20035,1,1,157,52.442,19.72
215,South Korea,East Asia,2016,57,5.835,5.922999999999999,5.747000000000001,1.35948,0.7219399999999999,0.88645,0.25168,0.18824000000000002,0.07716,2.35015,1,1,157,36.338,128.16
216,Bolivia,Latin America and Caribbean,2016,59,5.822,5.904,5.74,0.79422,0.8377899999999999,0.4697,0.50961,0.21698,0.07746,2.91635,1,1,157,-16.71,-65.183
217,Lithuania,Central and Eastern Europe,2016,60,5.813,5.892,5.734,1.2692,1.0641100000000001,0.64674,0.18929,0.02025,0.0182,2.60525,1,1,157,55.342,24.23
218,Belarus,Central and Eastern Europe,2016,61,5.8020000000000005,5.881,5.723,1.1306200000000002,1.04993,0.6310399999999999,0.29091,0.13942000000000002,0.17457,2.3858200000000003,1,1,157,53.3292,27.9492
219,North Cyprus,Western Europe,2016,62,5.771,5.872000000000001,5.67,1.31141,0.81826,0.8414200000000001,0.43596,0.26322,0.16577999999999998,1.9344700000000001,1,1,157,,
220,Slovenia,Central and Eastern Europe,2016,63,5.768,5.853,5.683,1.2994700000000001,1.05613,0.79151,0.53164,0.25738,0.03635,1.79522,1,1,157,46.037,14.534
221,Peru,Latin America and Caribbean,2016,64,5.742999999999999,5.8389999999999995,5.647,0.9960200000000001,0.81255,0.6299399999999999,0.37501999999999996,0.14527,0.05292,2.73117,1,1,157,-12.664000000000001,-72.98
222,Turkmenistan,Central and Eastern Europe,2016,65,5.6579999999999995,5.736000000000001,5.58,1.08017,1.03817,0.44006000000000006,0.37408,0.22566999999999998,0.28467,2.21489,1,1,157,39.584,59.597
223,Mauritius,Sub-Saharan Africa,2016,66,5.648,5.789,5.507000000000001,1.14372,0.75695,0.66189,0.46145,0.36951,0.05202999999999999,2.20223,1,1,157,-20.2529,57.5902
224,Libya,Middle East and Northern Africa,2016,67,5.615,5.824,5.406000000000001,1.0668799999999998,0.95076,0.52304,0.40671999999999997,0.17087,0.10339000000000001,2.39374,1,1,157,27.24,17.570999999999998
225,Latvia,Central and Eastern Europe,2016,68,5.56,5.6339999999999995,5.486000000000001,1.2178799999999999,0.95025,0.63952,0.27996,0.17445,0.0889,2.20859,1,1,157,57.016999999999996,25.0173
226,Cyprus,Western Europe,2016,69,5.546,5.65,5.442,1.31857,0.70697,0.8488,0.29507,0.27906,0.05227999999999999,2.04497,1,1,157,34.894,32.928000000000004
227,Paraguay,Latin America and Caribbean,2016,70,5.537999999999999,5.622999999999999,5.452999999999999,0.8937299999999999,1.11111,0.58295,0.46235,0.25296,0.07396,2.16091,1,1,157,-23.266,-58.409
228,Romania,Central and Eastern Europe,2016,71,5.528,5.629,5.4270000000000005,1.1697,0.7280300000000001,0.67602,0.36712,0.12889,0.006790000000000001,2.4518400000000002,1,1,157,45.933,25.119
229,Estonia,Central and Eastern Europe,2016,72,5.517,5.597,5.437,1.2796399999999999,1.0516299999999998,0.68098,0.41511000000000003,0.08423,0.18519000000000002,1.81985,1,1,157,58.777,25.976999999999997
230,Jamaica,Latin America and Caribbean,2016,73,5.51,5.705,5.315,0.89333,0.96372,0.5946899999999999,0.43596999999999997,0.22245,0.04294,2.35682,1,1,157,18.163,-77.477
231,Croatia,Central and Eastern Europe,2016,74,5.4879999999999995,5.574,5.402,1.18649,0.6080899999999999,0.70524,0.23906999999999998,0.18434,0.04002,2.52462,1,1,157,45.754,16.385
232,Hong Kong,East Asia,2016,75,5.457999999999999,5.553999999999999,5.362,1.5107,0.87021,0.9527700000000001,0.48078999999999994,0.40097,0.31647,0.92614,1,1,157,22.4114,114.0599
233,Somalia,Sub-Saharan Africa,2016,76,5.44,5.559,5.321000000000001,0.0,0.33613000000000004,0.11465999999999998,0.5677800000000001,0.27225,0.3118,3.8377199999999996,1,1,157,2.875,43.446000000000005
234,Kosovo,Central and Eastern Europe,2016,77,5.401,5.494,5.308,0.90145,0.66062,0.54,0.14396,0.27992,0.06547,2.80998,1,1,157,42.54600000000001,20.921
235,Turkey,Middle East and Northern Africa,2016,78,5.388999999999999,5.483,5.295,1.1649200000000002,0.8771700000000001,0.64718,0.23889000000000002,0.04707,0.12347999999999999,2.29074,1,1,157,39.144,34.188
236,Indonesia,Southeast Asia,2016,79,5.314,5.391,5.237,0.95104,0.87625,0.49373999999999996,0.39237,0.56521,0.00322,2.03171,1,1,157,-0.7390000000000001,114.045
237,Jordan,Middle East and Northern Africa,2016,80,5.303,5.419,5.187,0.9967299999999999,0.86216,0.60712,0.36023,0.14262,0.13297,2.20142,1,1,157,30.680999999999997,36.279
238,Azerbaijan,Central and Eastern Europe,2016,81,5.291,5.356,5.226,1.12373,0.76042,0.54504,0.35327,0.0564,0.17914000000000002,2.2735,1,1,157,40.46,47.883
239,Philippines,Southeast Asia,2016,82,5.279,5.398,5.16,0.81217,0.87877,0.47036000000000006,0.5485399999999999,0.21674000000000002,0.11757000000000001,2.23484,1,1,157,17.180999999999997,121.256
240,China,East Asia,2016,83,5.245,5.291,5.199,1.0278,0.79381,0.73561,0.44011999999999996,0.049589999999999995,0.02745,2.17087,1,1,157,35.1753,99.3877
241,Bhutan,South Asia,2016,84,5.196000000000001,5.254,5.138,0.8527,0.9083600000000001,0.49759,0.46074,0.48546000000000006,0.1616,1.82916,1,1,157,27.5342,90.3002
242,Kyrgyzstan,Central and Eastern Europe,2016,85,5.185,5.267,5.103,0.5604399999999999,0.95434,0.5544899999999999,0.40212,0.38432,0.047619999999999996,2.28136,1,1,157,41.74100000000001,75.043
243,Serbia,Central and Eastern Europe,2016,86,5.1770000000000005,5.271,5.083,1.03437,0.81329,0.6458,0.15718,0.20736999999999997,0.04339,2.2753900000000002,1,1,157,44.021,20.699
244,Bosnia and Herzegovina,Central and Eastern Europe,2016,87,5.162999999999999,5.263,5.063,0.9338299999999999,0.64367,0.7076600000000001,0.09511,0.29889,0.0,2.48406,1,1,157,44.342,17.804000000000002
245,Montenegro,Central and Eastern Europe,2016,88,5.1610000000000005,5.267,5.055,1.07838,0.74173,0.6353300000000001,0.15111,0.17190999999999998,0.12721,2.2553099999999997,1,1,157,42.857,19.096
246,Dominican Republic,Latin America and Caribbean,2016,89,5.155,5.273,5.037,1.02787,0.9949600000000001,0.5766899999999999,0.52259,0.21286,0.12372000000000001,1.6962599999999999,1,1,157,19.01,-70.1685
247,Morocco,Middle East and Northern Africa,2016,90,5.151,5.244,5.058,0.8405799999999999,0.38595,0.5947100000000001,0.25645999999999997,0.040530000000000004,0.08404,2.9489099999999997,1,1,157,31.129,-7.355
248,Hungary,Central and Eastern Europe,2016,91,5.145,5.234,5.056,1.24142,0.9316399999999999,0.67608,0.1977,0.099,0.044719999999999996,1.9547299999999999,1,1,157,47.174,19.618
249,Pakistan,South Asia,2016,92,5.132000000000001,5.226,5.038,0.68816,0.26135,0.40306,0.14622000000000002,0.31185,0.1388,3.18286,1,1,157,28.1854,66.6429
250,Lebanon,Middle East and Northern Africa,2016,93,5.129,5.227,5.031000000000001,1.12268,0.64184,0.76171,0.26228,0.23693000000000003,0.030610000000000002,2.0733900000000003,1,1,157,34.161,36.021
251,Portugal,Western Europe,2016,94,5.122999999999999,5.216,5.03,1.27607,0.9436700000000001,0.7936300000000001,0.44727,0.11690999999999999,0.01521,1.53015,1,1,157,40.957,-7.9373
252,Macedonia,Central and Eastern Europe,2016,95,5.121,5.225,5.0169999999999995,1.0193,0.78236,0.6473800000000001,0.27668000000000004,0.23506999999999997,0.07047,2.08947,1,1,157,41.636,21.676
253,Vietnam,Southeast Asia,2016,96,5.061,5.131,4.9910000000000005,0.74037,0.7911699999999999,0.66157,0.5595399999999999,0.25075,0.11556,1.9418,1,1,157,21.75,105.37299999999999
254,Somaliland Region,Sub-Saharan Africa,2016,97,5.0569999999999995,5.18,4.934,0.25558000000000003,0.75862,0.33108000000000004,0.3913,0.51479,0.36794,2.43801,1,1,157,,
255,Tunisia,Middle East and Northern Africa,2016,98,5.045,5.125,4.965,0.97724,0.43165,0.59577,0.23553000000000002,0.03936,0.0817,2.68413,1,1,157,35.594,9.421
256,Greece,Western Europe,2016,99,5.033,5.131,4.935,1.24886,0.75473,0.80029,0.05822000000000001,0.0,0.04127,2.12944,1,1,157,39.787,21.616999999999997
257,Tajikistan,Central and Eastern Europe,2016,100,4.996,5.069,4.923,0.48835,0.75602,0.5311899999999999,0.43408,0.25998000000000004,0.13509000000000002,2.39106,1,1,157,38.367,72.597
258,Mongolia,East Asia,2016,101,4.907,4.976,4.838,0.9885299999999999,1.0898299999999999,0.55469,0.35972,0.34539000000000003,0.03285,1.53586,1,1,157,46.516000000000005,102.564
259,Laos,Southeast Asia,2016,102,4.876,5.01,4.742,0.68042,0.5497,0.38291,0.52168,0.43078999999999995,0.22423,2.08637,1,1,157,19.595,102.538
260,Nigeria,Sub-Saharan Africa,2016,103,4.875,5.0,4.75,0.75216,0.64498,0.05108,0.27854,0.23219,0.0305,2.8858599999999996,1,1,157,9.3417,7.678
261,Honduras,Latin America and Caribbean,2016,104,4.871,4.992,4.75,0.69429,0.7559600000000001,0.5838300000000001,0.26755,0.2044,0.06906,2.2955099999999997,1,1,157,14.880999999999998,-87.12299999999999
262,Iran,Middle East and Northern Africa,2016,105,4.813,4.923,4.703,1.11758,0.38856999999999997,0.64232,0.22544,0.38538,0.0557,1.99817,1,1,157,33.408,54.0418
263,Zambia,Sub-Saharan Africa,2016,106,4.795,4.945,4.645,0.61202,0.6376,0.23573000000000002,0.42662,0.17865999999999999,0.11479,2.5899099999999997,1,1,157,-15.13,25.268
264,Nepal,South Asia,2016,107,4.793,4.888,4.698,0.44626000000000005,0.69699,0.50073,0.37012,0.3816,0.07007999999999999,2.32694,1,1,157,28.2114,83.5608
265,Palestinian Territories,Middle East and Northern Africa,2016,108,4.754,4.859,4.649,0.67024,0.71629,0.56844,0.17744000000000001,0.11154000000000001,0.10613,2.40364,1,1,157,32.097,35.26
266,Albania,Central and Eastern Europe,2016,109,4.655,4.763999999999999,4.546,0.9553,0.50163,0.73007,0.31866,0.1684,0.05301,1.9281599999999999,1,1,157,40.654,20.076
267,Bangladesh,South Asia,2016,110,4.643,4.726,4.56,0.54177,0.24749000000000002,0.52989,0.39778,0.19132000000000002,0.12583,2.6090400000000002,1,1,157,24.598000000000003,90.1963
268,Sierra Leone,Sub-Saharan Africa,2016,111,4.635,4.765,4.505,0.36485,0.628,0.0,0.30685,0.23897,0.08196,3.01402,1,1,157,8.677,-11.779000000000002
269,Iraq,Middle East and Northern Africa,2016,112,4.575,4.704,4.446000000000001,1.07474,0.59205,0.51076,0.24856,0.19589,0.13635999999999998,1.81657,1,1,157,33.545,43.278
270,Namibia,Sub-Saharan Africa,2016,113,4.574,4.774,4.374,0.9328700000000001,0.70362,0.34745,0.48613999999999996,0.07795,0.10397999999999999,1.92198,1,1,157,-21.276,17.219
271,Cameroon,Sub-Saharan Africa,2016,114,4.513,4.609,4.417,0.5249699999999999,0.62542,0.12697999999999998,0.42736,0.2268,0.06126,2.5198,1,1,157,4.4,12.130999999999998
272,Ethiopia,Sub-Saharan Africa,2016,115,4.508,4.591,4.425,0.29283000000000003,0.37932,0.34578000000000003,0.36703,0.29522,0.1717,2.65614,1,1,157,8.435,38.786
273,South Africa,Sub-Saharan Africa,2016,116,4.459,4.547,4.371,1.02416,0.9605299999999999,0.18611,0.42483000000000004,0.13656,0.08415,1.6422700000000001,1,1,157,-31.7,23.441
274,Sri Lanka,South Asia,2016,117,4.415,4.508,4.322,0.9731799999999999,0.84783,0.62007,0.50817,0.46978000000000003,0.07964,0.91681,1,1,157,7.3,80.727
275,India,South Asia,2016,118,4.404,4.457,4.351,0.74036,0.29247,0.45091000000000003,0.40285,0.25028,0.08722,2.18032,1,1,157,22.741,78.236
276,Myanmar,Southeast Asia,2016,119,4.395,4.463,4.327,0.34112,0.69981,0.3988,0.42691999999999997,0.81971,0.20243,1.50655,1,1,157,21.840999999999998,96.05
277,Egypt,Middle East and Northern Africa,2016,120,4.362,4.465,4.2589999999999995,0.95395,0.49813,0.5211600000000001,0.18847,0.12705999999999998,0.10393,1.96895,1,1,157,26.16,28.741999999999997
278,Armenia,Central and Eastern Europe,2016,121,4.36,4.454,4.266,0.8608600000000001,0.6247699999999999,0.64083,0.14037,0.07793,0.036160000000000005,1.9786400000000002,1,1,157,40.56,44.449
279,Kenya,Sub-Saharan Africa,2016,122,4.356,4.453,4.2589999999999995,0.52267,0.7624,0.30146999999999996,0.40576,0.41328000000000004,0.06686,1.88326,1,1,157,0.8059999999999999,38.166
280,Ukraine,Central and Eastern Europe,2016,123,4.324,4.412,4.236000000000001,0.87287,1.01413,0.58628,0.12859,0.20363,0.01829,1.50066,1,1,157,49.364,32.132
281,Ghana,Sub-Saharan Africa,2016,124,4.276,4.367,4.185,0.63107,0.49353,0.29681,0.40973000000000004,0.21203000000000002,0.0326,2.2002,1,1,157,7.257999999999999,-1.062
282,Congo (Kinshasa),Sub-Saharan Africa,2016,125,4.272,4.353,4.191,0.05661,0.80676,0.188,0.15602,0.25458000000000003,0.06075,2.7492400000000004,1,1,157,-1.4180000000000001,23.607
283,Georgia,Central and Eastern Europe,2016,126,4.252,4.34,4.164,0.8379200000000001,0.19249000000000002,0.64035,0.32461,0.06786,0.3188,1.87031,1,1,157,42.05,43.576
